Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Total_Work_Experience,Years_At_Company,Years_In_Current_Role,Monthly_Salary,Salary_Hike_Percent,Job_Level,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Relationship_With_Manager,Training_Hours_Last_Year,Performance_Rating,Distance_From_Home,Promotion_Last_5_Years,Absenteeism_Rate,Company_Stock_Option,Attrition
E2319,28,Male,Operations,Operations Executive,PhD,Single,0.7,0.3,0.3,42455,15,Level 3,No,3,0.33,0.57,5,56,4,9,No,8.56,No,0
E2320,23,Male,Operations,Operations Manager,Diploma,Divorced,1.8,1.4,0.9,67366,24,Level 2,Yes,1,0.98,0.4,2,13,4,32,Yes,4.29,No,0
E2321,49,Male,Human Resources,HR Manager,Diploma,Divorced,27.6,0.3,0.2,48999,15,Level 5,Yes,2,0.15,0.26,3,27,5,14,No,3.27,Yes,1
E2322,48,Male,Finance,Financial Analyst,Diploma,Married,17.1,11.4,5.8,46010,20,Level 3,Yes,1,0.41,0.69,4,33,2,25,No,5.87,No,0
E2323,29,Male,Sales,Account Manager,Diploma,Married,7.3,1.3,0.3,83366,7,Level 2,No,2,0.72,0.99,2,39,3,30,No,5.36,No,0
E2324,39,Male,IT,DevOps Engineer,Master,Divorced,1.6,0.9,0.3,87473,7,Level 3,Yes,3,0.3,0.99,1,45,5,16,No,3.95,Yes,1
E2325,47,Female,Sales,Sales Executive,High School,Divorced,5.3,2.5,2.1,71691,19,Level 2,Yes,4,0.7,0.76,2,10,3,3,No,7.76,Yes,0
E2326,36,Male,Finance,Financial Analyst,Diploma,Single,13.6,13.3,8.1,81134,5,Level 3,Yes,4,0.5,0.97,3,41,2,25,Yes,0.52,No,0
E2327,34,Male,Finance,Financial Analyst,Master,Single,2.2,1.2,0.6,65670,16,Level 5,No,4,0.59,0.88,2,35,1,26,Yes,6.19,No,0
E2328,56,Male,Sales,Sales Representative,Bachelor,Divorced,34.5,12.4,4,94343,18,Level 1,Yes,1,0.88,0.41,5,27,5,18,No,4.58,Yes,0
E2329,36,Male,Operations,Operations Manager,PhD,Single,4.6,4.5,1.1,32841,11,Level 4,No,3,0.79,0.95,4,57,4,25,Yes,1.6,Yes,0
E2330,34,Female,IT,Data Engineer,PhD,Divorced,8,4.5,1.6,111405,8,Level 4,Yes,3,0.62,0.29,4,53,5,35,Yes,0.34,No,0
E2331,23,Female,Finance,Accountant,Diploma,Divorced,0.9,0.2,0.2,19543,22,Level 1,No,2,0.13,0.86,4,48,5,25,Yes,2.26,Yes,1
E2332,31,Female,Marketing,SEO Analyst,Bachelor,Divorced,8.5,0.7,0.5,52164,7,Level 4,Yes,3,0.25,0.3,5,43,3,13,No,9.33,Yes,1
E2333,51,Male,Marketing,SEO Analyst,Bachelor,Divorced,16.1,11.1,4.9,98065,5,Level 4,No,3,0.41,0.99,3,9,4,33,Yes,2.58,No,0
E2334,47,Female,Sales,Sales Executive,High School,Divorced,20.4,14.5,0.6,53889,8,Level 1,No,2,0.39,0.3,1,30,3,19,Yes,5.08,No,0
E2335,30,Female,Marketing,Brand Manager,High School,Divorced,2,0.8,0.6,22198,13,Level 1,Yes,3,0.84,0.91,1,32,3,4,No,8.88,Yes,1
E2336,29,Male,Marketing,Brand Manager,High School,Married,4.6,2.1,1.2,106685,11,Level 5,Yes,1,0.73,0.22,4,50,4,9,No,5.24,Yes,0
E2337,59,Male,Finance,Accountant,Bachelor,Single,4.3,2.6,1.8,83152,8,Level 5,Yes,2,0.95,0.47,4,47,3,23,No,3.74,No,0
E2338,24,Female,Research,Data Scientist,Master,Married,2.2,0.9,0.7,60323,11,Level 3,No,1,0.17,0.75,3,16,3,13,Yes,3.73,No,0
E2339,50,Female,Sales,Sales Representative,High School,Married,4.1,0.7,0.5,48311,8,Level 1,No,3,0.47,0.99,1,30,1,29,Yes,0.78,No,0
E2340,36,Male,Marketing,SEO Analyst,Master,Single,14,5.4,1.4,111418,18,Level 1,No,2,0.19,0.42,2,37,1,18,No,7.49,No,0
E2341,42,Male,IT,System Administrator,Master,Single,0.7,0.3,0.1,81426,18,Level 2,No,1,0.58,0.54,3,39,4,19,No,5.36,Yes,0
E2342,25,Male,Operations,Operations Manager,Master,Divorced,1.1,0.9,0.3,56632,20,Level 1,Yes,4,0.49,0.36,5,42,5,32,No,8.53,Yes,1
E2343,39,Female,Research,Research Analyst,High School,Married,8.4,3.9,1.8,98642,18,Level 2,Yes,4,0.69,0.92,1,49,4,5,Yes,2.92,No,0
E2344,26,Female,Finance,Finance Manager,Diploma,Married,1.5,1.3,0.8,115553,20,Level 3,Yes,3,0.99,0.49,2,49,3,13,No,9.33,Yes,0
E2345,36,Female,Finance,Accountant,Bachelor,Single,3,2,0.3,63765,14,Level 5,Yes,1,0.49,0.94,1,37,4,21,No,4.25,No,0
E2346,26,Female,Sales,Sales Executive,Diploma,Single,3,2.8,2.2,30002,19,Level 3,Yes,1,0.72,0.13,1,21,2,13,No,6.9,Yes,0
E2347,24,Female,Human Resources,HR Executive,Master,Married,1.4,0.3,0.3,83706,8,Level 1,Yes,1,0.63,0.54,1,38,4,12,Yes,8.78,No,0
E2348,49,Male,IT,DevOps Engineer,Diploma,Married,27.5,6.3,0.2,52594,23,Level 3,No,4,0.32,0.2,5,43,4,15,Yes,9.58,No,0
E2349,44,Male,Marketing,Marketing Specialist,Diploma,Divorced,2.6,1,0.7,76803,18,Level 3,No,2,0.14,0.9,4,27,5,4,Yes,5.79,Yes,0
E2350,28,Female,Research,Research Analyst,Master,Single,1.1,0.7,0.4,31688,22,Level 2,No,1,0.99,0.5,3,9,1,24,No,1.35,No,0
E2351,27,Male,Marketing,SEO Analyst,Bachelor,Single,5.4,4.9,0.5,114192,15,Level 4,Yes,3,0.4,0.6,4,26,3,30,Yes,9.09,Yes,0
E2352,40,Female,Finance,Finance Manager,Bachelor,Divorced,16.3,3,1.8,35058,18,Level 2,No,2,0.43,0.36,4,22,2,15,No,0.42,No,0
E2353,26,Female,IT,DevOps Engineer,Master,Divorced,3.1,2.3,1.2,21985,8,Level 5,Yes,1,0.16,0.81,1,24,5,16,No,3.53,No,1
E2354,26,Male,Sales,Account Manager,PhD,Married,2.9,0.8,0.3,58674,21,Level 1,No,2,0.89,0.55,4,51,3,9,No,6.51,Yes,0
E2355,32,Female,Finance,Financial Analyst,High School,Single,1.3,1.2,1.1,59635,14,Level 2,No,1,0.16,0.59,2,58,5,27,No,2.03,No,0
E2356,31,Male,Finance,Accountant,Master,Single,1.5,0.3,0.2,82422,21,Level 4,Yes,3,0.22,0.65,5,19,3,16,Yes,3.71,Yes,1
E2357,51,Male,Marketing,Marketing Specialist,High School,Married,28.7,14.2,9.7,23223,16,Level 1,Yes,3,0.96,0.54,4,17,3,27,Yes,7.36,Yes,0
E2358,47,Female,Research,Data Scientist,High School,Divorced,3.4,0.5,0.4,45397,13,Level 3,No,2,0.74,0.81,3,47,2,16,Yes,4.69,No,0
E2359,51,Female,Human Resources,HR Executive,Master,Divorced,24.7,3.9,3.8,20075,6,Level 3,No,3,0.89,0.9,4,41,4,37,Yes,2.83,Yes,0
E2360,51,Male,Human Resources,HR Executive,Bachelor,Married,9.1,8.6,3.8,29240,21,Level 4,Yes,3,0.27,0.69,5,38,3,26,No,4.92,Yes,1
E2361,40,Female,Marketing,Brand Manager,PhD,Single,11.9,6.2,4.1,98822,15,Level 4,No,1,0.63,0.53,4,11,1,32,Yes,2.51,No,0
E2362,28,Female,IT,Software Engineer,PhD,Divorced,0.9,0.4,0.3,55130,20,Level 1,Yes,4,0.82,0.97,2,50,3,21,Yes,8.21,No,0
E2363,31,Male,Human Resources,Recruiter,Master,Single,5.6,1,0.4,96769,9,Level 4,Yes,1,0.87,0.83,3,5,5,12,No,4.5,No,0
E2364,30,Female,IT,Software Engineer,High School,Single,8.5,0.3,0.2,78461,16,Level 3,Yes,1,0.33,0.77,2,57,5,17,Yes,7.9,Yes,1
E2365,38,Male,Research,Research Associate,Diploma,Divorced,4.6,1.1,0.7,28381,18,Level 3,Yes,2,0.75,0.47,2,50,3,27,Yes,0.39,Yes,1
E2366,33,Female,Operations,Operations Manager,PhD,Divorced,11.7,10.9,1.1,42179,24,Level 5,No,3,0.4,0.7,5,54,5,28,No,8.19,No,0
E2367,42,Female,Operations,Operations Manager,Bachelor,Divorced,18.1,12.8,8.4,29880,21,Level 4,No,1,0.1,0.98,2,25,3,4,No,3.75,Yes,0
E2368,22,Female,Research,Data Scientist,Bachelor,Divorced,0.8,0.8,0.2,37154,9,Level 1,No,1,0.55,0.64,2,31,4,2,No,9.68,Yes,0
E2369,55,Male,Research,Data Scientist,High School,Single,27.6,11.7,5.7,78677,13,Level 5,No,4,0.35,0.74,1,43,3,21,No,0.31,Yes,0
E2370,26,Male,Research,Research Associate,Master,Married,3.3,1.4,0.4,56540,19,Level 5,No,3,0.47,0.7,2,23,2,20,No,5.13,Yes,0
E2371,29,Male,Sales,Account Manager,PhD,Married,3.8,1.5,1,67220,15,Level 1,Yes,3,0.36,0.25,2,8,5,33,No,6.62,Yes,1
E2372,31,Male,Finance,Financial Analyst,Diploma,Single,3.2,2.8,0.1,94127,11,Level 3,No,4,0.66,0.44,1,43,1,26,No,9.89,Yes,0
E2373,47,Female,Human Resources,HR Manager,Master,Divorced,8.4,3.5,1.8,63176,20,Level 2,No,3,0.26,0.36,2,36,3,36,No,0.1,No,0
E2374,50,Female,IT,System Administrator,High School,Divorced,4.9,1.7,1,104622,21,Level 3,Yes,4,0.85,0.42,5,48,1,14,No,6.44,Yes,0
E2375,46,Female,Finance,Finance Manager,Diploma,Married,22.1,5,3.3,39012,10,Level 2,No,2,0.55,0.95,4,24,2,24,No,7.69,No,0
E2376,31,Female,Marketing,SEO Analyst,Bachelor,Single,9.4,3.5,2,70338,7,Level 1,Yes,1,0.12,0.71,3,44,4,21,Yes,0.84,Yes,0
E2377,57,Female,Marketing,Brand Manager,Diploma,Married,15.9,10.9,4,34406,13,Level 3,Yes,2,0.16,0.74,1,38,2,9,No,5.95,No,0
E2378,35,Male,IT,Data Engineer,PhD,Married,7.6,6.1,2.6,90972,11,Level 5,No,4,0.77,0.14,5,25,2,14,No,2.5,Yes,0
E2379,55,Male,Human Resources,Recruiter,PhD,Single,18.3,7.8,4.3,56690,23,Level 5,No,2,0.74,0.74,1,18,3,5,No,6.99,No,0
E2380,33,Female,Human Resources,Recruiter,Diploma,Divorced,8.3,1.5,1.1,50456,9,Level 4,No,3,0.65,0.99,4,58,3,10,No,3.79,Yes,0
E2381,51,Male,Human Resources,Recruiter,High School,Divorced,24,6.8,3.9,42936,5,Level 1,No,3,0.71,0.45,1,11,3,16,No,1.5,No,0
E2382,49,Female,Finance,Financial Analyst,PhD,Married,21.5,6.6,4.7,48283,11,Level 4,No,3,0.78,0.54,1,32,2,7,No,6.05,No,0
E2383,42,Female,Marketing,Marketing Specialist,Master,Married,10.9,7.4,0.5,46486,8,Level 3,Yes,3,0.59,0.17,4,40,2,32,No,8.76,Yes,0
E2384,56,Male,Research,Research Associate,Master,Divorced,29,12.4,7.3,19060,11,Level 3,Yes,1,0.24,0.62,4,19,2,38,No,1.71,Yes,1
E2385,31,Female,Sales,Account Manager,Master,Divorced,5.9,5.7,5.1,97269,14,Level 1,No,1,0.97,0.5,3,13,2,29,No,7.67,No,0
E2386,57,Male,Finance,Finance Manager,Diploma,Divorced,17.5,9.4,6.6,94268,22,Level 4,Yes,3,0.77,0.3,3,36,1,6,No,0.94,Yes,0
E2387,45,Female,Research,Research Associate,Diploma,Divorced,21.4,0.1,0.1,59609,7,Level 1,Yes,3,0.18,0.71,2,58,5,35,No,8.89,No,1
E2388,46,Female,Sales,Sales Executive,High School,Married,15.6,9.9,9.1,82208,23,Level 3,Yes,2,0.4,0.99,1,40,4,33,Yes,5.1,No,0
E2389,29,Female,Operations,Operations Executive,Master,Divorced,6.5,0.6,0.1,105291,7,Level 4,Yes,2,0.51,0.46,2,33,1,36,No,7.48,Yes,0
E2390,59,Male,Marketing,Brand Manager,PhD,Single,2.5,2.1,0.7,81635,18,Level 2,Yes,1,0.83,0.49,4,55,5,2,No,9.57,Yes,0
E2391,54,Male,Research,Data Scientist,Diploma,Married,7.8,3.7,0.9,20946,19,Level 1,Yes,1,0.9,0.64,4,41,2,13,No,8.86,No,0
E2392,37,Male,IT,DevOps Engineer,Master,Married,12.8,4.9,2.9,81608,18,Level 3,Yes,4,0.51,0.79,2,9,3,8,Yes,9.07,Yes,0
E2393,30,Male,Human Resources,HR Executive,High School,Single,7.8,4.6,3.7,45672,5,Level 5,Yes,1,0.83,0.41,4,24,3,20,Yes,6.05,No,0
E2394,37,Male,Marketing,Marketing Specialist,High School,Divorced,11.7,1,0.9,83497,11,Level 2,Yes,4,0.32,0.48,5,25,1,36,Yes,3.65,No,1
E2395,47,Female,Sales,Sales Executive,High School,Married,20.8,1.6,1.3,58412,6,Level 2,Yes,2,0.38,0.51,2,57,2,38,Yes,6.94,No,1
E2396,30,Male,Operations,Operations Manager,Bachelor,Divorced,6.8,5.6,4,19673,6,Level 3,Yes,1,0.91,0.83,3,23,5,10,Yes,8.79,Yes,0
E2397,58,Male,Research,Research Analyst,Master,Divorced,17.2,13.2,6.7,61980,8,Level 4,No,3,0.69,0.67,4,53,2,19,Yes,4.75,Yes,0
E2398,54,Female,Finance,Finance Manager,Diploma,Single,1.2,1,0.9,76198,13,Level 3,Yes,1,0.43,0.14,4,12,3,12,No,2.48,Yes,1
E2399,31,Female,Operations,Supply Chain Analyst,Master,Divorced,4,0.3,0.1,64276,16,Level 3,Yes,1,0.61,0.56,1,5,3,13,Yes,7.17,No,0
E2400,30,Male,Operations,Operations Executive,PhD,Single,1.3,0.7,0.3,38173,22,Level 2,No,4,0.14,0.86,5,32,5,8,Yes,2.79,Yes,0
E2401,44,Female,Human Resources,Recruiter,High School,Single,18.6,10.4,10,100125,14,Level 1,No,4,0.77,0.19,4,57,5,9,Yes,9.36,No,0
E2402,46,Female,Human Resources,HR Executive,Master,Divorced,20.4,4.3,4.3,22698,14,Level 2,Yes,3,0.59,0.51,4,51,1,30,Yes,2.79,No,0
E2403,57,Female,Sales,Sales Representative,Diploma,Divorced,28.2,6.7,6.2,54923,7,Level 1,Yes,3,0.67,0.63,3,35,3,27,Yes,9.67,No,0
E2404,45,Male,Research,Research Analyst,Bachelor,Divorced,21.4,4.9,3.8,109036,21,Level 5,No,4,0.16,0.43,2,29,1,37,Yes,5.33,Yes,0
E2405,30,Male,Sales,Sales Representative,PhD,Married,5.5,3.6,2.1,53985,24,Level 3,No,4,0.86,0.83,1,16,5,9,Yes,7.1,No,0
E2406,25,Female,Finance,Accountant,Master,Married,2.7,0.3,0.2,81188,23,Level 3,No,2,0.37,0.9,1,59,4,17,No,9.65,Yes,0
E2407,40,Male,IT,Software Engineer,PhD,Divorced,13.3,2.7,2.3,72667,17,Level 2,No,1,0.3,0.86,5,17,1,32,Yes,8.33,Yes,0
E2408,31,Male,Operations,Operations Executive,Master,Married,9.3,1.6,1.1,33339,7,Level 2,Yes,3,0.19,0.44,5,22,4,30,Yes,3.84,Yes,1
E2409,53,Male,IT,Data Engineer,Master,Married,30.6,11.6,7.3,57747,21,Level 2,No,2,0.72,0.61,5,27,2,11,Yes,1.77,Yes,0
E2410,46,Male,Marketing,Marketing Specialist,Bachelor,Single,19.2,13.2,2.9,91403,15,Level 2,No,1,0.93,0.48,1,57,2,21,Yes,8.85,No,0
E2411,34,Female,Marketing,Marketing Specialist,High School,Divorced,4.8,2.4,1.8,102875,19,Level 4,Yes,3,0.61,0.12,5,50,5,3,No,6.28,Yes,0
E2412,48,Male,Research,Research Associate,High School,Married,1,0.4,0.2,20325,12,Level 2,No,2,0.6,0.43,2,58,5,11,No,9.27,Yes,0
E2413,44,Male,Operations,Supply Chain Analyst,PhD,Divorced,19.3,10.7,7.9,57368,24,Level 5,No,3,0.81,0.76,4,38,1,9,No,1.62,No,0
E2414,22,Male,IT,DevOps Engineer,Diploma,Divorced,0.5,0.3,0.3,106045,5,Level 5,No,1,0.56,0.12,3,38,4,16,Yes,6.08,Yes,0
E2415,49,Male,Finance,Accountant,High School,Married,8.9,2.8,2,114914,20,Level 5,Yes,4,0.31,0.69,1,34,5,36,Yes,5.82,No,0
E2416,53,Female,Operations,Operations Executive,High School,Married,20.3,9.2,1.1,71697,17,Level 4,Yes,1,0.39,0.41,1,22,3,16,No,7.57,No,0
E2417,46,Female,IT,DevOps Engineer,Master,Single,7.9,5.5,1.6,41884,16,Level 5,No,2,0.35,0.95,2,13,5,14,Yes,0.98,No,0
E2418,35,Female,Sales,Sales Representative,Diploma,Single,7.9,0.1,0.1,89835,8,Level 3,No,3,0.23,0.94,5,57,4,15,Yes,3.36,Yes,0
E2419,43,Male,Human Resources,Recruiter,High School,Married,9.9,0.6,0.2,92146,5,Level 3,Yes,1,0.45,0.24,2,57,1,21,Yes,6.62,Yes,1
E2420,24,Male,Marketing,Marketing Specialist,PhD,Single,1.1,0.7,0.4,99348,12,Level 3,No,2,0.41,0.92,3,41,4,12,No,7.16,Yes,0
E2421,31,Female,Operations,Operations Executive,Diploma,Single,2.8,0.3,0.3,26760,9,Level 1,No,1,0.96,0.9,3,10,1,12,Yes,7.44,No,0
E2422,39,Male,Operations,Operations Manager,Master,Married,0.6,0.1,0.1,118599,7,Level 2,No,1,0.63,0.43,3,51,4,36,Yes,2.15,No,0
E2423,28,Male,Human Resources,HR Executive,Bachelor,Divorced,1.6,0.4,0.2,97687,16,Level 4,No,4,0.75,0.66,1,51,4,12,No,0.53,Yes,0
E2424,40,Female,Human Resources,HR Manager,Master,Married,14.5,12.7,2.8,18952,16,Level 4,Yes,1,0.75,0.32,3,39,2,17,No,8.7,Yes,1
E2425,29,Male,Finance,Finance Manager,Bachelor,Married,3.8,3.2,0.5,46886,16,Level 1,Yes,2,0.65,0.71,1,22,4,1,Yes,7.93,No,0
E2426,34,Male,Operations,Operations Manager,Bachelor,Divorced,8.6,4.1,2.9,29306,5,Level 5,No,3,0.59,0.83,2,48,3,26,Yes,5.17,No,0
E2427,52,Male,Human Resources,HR Manager,Diploma,Divorced,14.9,10.9,7.3,92783,9,Level 1,No,4,0.82,0.94,1,50,5,7,No,3.21,No,0
E2428,58,Female,Human Resources,Recruiter,Diploma,Single,7.3,4.2,3.9,87457,10,Level 3,No,3,0.82,0.43,1,13,3,16,Yes,7.97,No,0
E2429,57,Male,Human Resources,HR Executive,Diploma,Divorced,6.2,5,2.6,66772,7,Level 1,No,3,0.37,0.2,4,43,1,24,No,7.5,No,0
E2430,38,Female,IT,Data Engineer,High School,Single,8.8,5.9,4.3,26197,13,Level 2,Yes,2,0.75,0.13,1,58,3,2,No,6.68,Yes,1
E2431,58,Male,Research,Data Scientist,Diploma,Single,7.9,6.6,2.5,89035,11,Level 4,Yes,1,0.25,0.45,1,38,2,8,Yes,1.43,Yes,0
E2432,50,Female,Human Resources,HR Manager,Bachelor,Married,2.1,0.5,0.2,100495,17,Level 2,Yes,1,0.55,0.63,4,35,4,37,No,9.67,Yes,0
E2433,47,Male,Research,Research Associate,PhD,Married,5.6,0.6,0.3,63131,8,Level 5,No,1,0.9,0.36,4,29,4,28,Yes,5.56,No,0
E2434,50,Female,Sales,Sales Representative,High School,Married,10,3,0.1,115160,12,Level 1,Yes,2,0.88,0.92,1,50,3,5,No,0.46,No,0
E2435,32,Male,Marketing,Marketing Specialist,High School,Single,7.4,6.7,1.3,94564,16,Level 4,Yes,4,0.68,0.45,2,32,5,13,No,5.84,Yes,0
E2436,49,Male,IT,Software Engineer,Bachelor,Single,17.7,11,2.8,111206,5,Level 4,Yes,3,0.17,0.69,4,36,3,24,Yes,6.27,Yes,0
E2437,55,Male,Research,Research Analyst,High School,Divorced,30.2,13.1,1.9,94634,17,Level 2,No,2,0.57,0.35,3,8,5,21,No,2.91,Yes,0
E2438,28,Female,Human Resources,HR Executive,High School,Single,2.8,1.4,0.5,98578,7,Level 2,No,3,0.39,0.5,4,9,3,35,Yes,2.57,Yes,0
E2439,50,Male,Sales,Sales Executive,Diploma,Single,2.1,1.8,0.6,31013,18,Level 1,No,4,0.64,0.51,2,44,1,5,Yes,1.51,Yes,0
E2440,40,Male,Operations,Operations Executive,High School,Single,5,3.4,2.7,111596,14,Level 2,Yes,1,0.26,0.54,3,15,4,1,Yes,9.81,No,0
E2441,33,Female,Finance,Finance Manager,PhD,Divorced,5.5,2.6,2.5,21842,22,Level 4,Yes,3,0.12,0.86,1,16,1,29,Yes,4.53,No,1
E2442,32,Male,IT,System Administrator,Bachelor,Married,7.7,0.8,0.8,92398,13,Level 3,No,3,0.71,0.61,4,55,2,14,No,4.22,Yes,0
E2443,43,Female,IT,Software Engineer,Bachelor,Married,9.9,8.2,2.8,33229,9,Level 3,No,2,0.79,0.78,1,29,2,12,Yes,0.98,Yes,0
E2444,22,Male,Finance,Finance Manager,PhD,Married,0.7,0.4,0.4,114721,20,Level 2,No,4,1,0.51,4,40,5,28,Yes,0.25,Yes,0
E2445,37,Female,Research,Research Associate,Master,Divorced,5.6,2.4,0.5,61628,24,Level 2,No,2,0.23,0.69,3,50,5,33,No,8.82,No,0
E2446,26,Female,Sales,Sales Executive,High School,Divorced,1.2,0.4,0.3,106519,20,Level 2,Yes,2,0.41,0.46,4,16,4,37,Yes,4.56,No,0
E2447,54,Female,Finance,Accountant,Diploma,Single,28,6.3,4.6,27175,24,Level 4,No,3,0.59,0.86,2,43,4,27,No,7.1,No,0
E2448,49,Male,Human Resources,HR Executive,High School,Single,14.9,2.9,1.5,35855,20,Level 1,No,4,0.39,0.8,2,14,5,12,Yes,0.7,No,0
E2449,59,Female,Finance,Accountant,Bachelor,Divorced,28.4,4.2,1.4,48098,19,Level 3,No,4,0.42,0.82,5,18,2,8,No,0.87,No,0
E2450,44,Female,Human Resources,HR Executive,High School,Married,3.6,3.6,2.6,50700,22,Level 4,Yes,4,0.72,0.96,4,57,3,23,Yes,5.31,Yes,0
E2451,38,Male,Sales,Sales Executive,Bachelor,Divorced,16.4,7.7,2.5,48978,18,Level 1,Yes,3,0.34,0.83,1,55,1,3,Yes,5.33,Yes,0
E2452,30,Male,Sales,Sales Executive,Diploma,Married,0.6,0.3,0.2,52505,24,Level 5,No,3,0.24,0.24,5,25,1,24,Yes,0.42,Yes,1
E2453,24,Male,Marketing,SEO Analyst,Master,Single,2.4,1.6,0.2,37232,17,Level 5,Yes,1,0.71,0.41,1,11,2,8,No,7.44,No,0
E2454,44,Male,Marketing,Brand Manager,Master,Single,5.5,4.8,3.3,66329,21,Level 4,Yes,3,0.83,0.67,2,33,4,4,No,2.78,No,0
E2455,29,Female,IT,Software Engineer,Master,Single,3.5,3.2,1.8,74987,24,Level 5,Yes,4,0.92,0.2,4,22,2,29,No,5.75,No,0
E2456,46,Female,IT,DevOps Engineer,PhD,Divorced,19.9,6.8,5.3,32435,5,Level 5,No,2,0.15,0.14,5,48,4,1,No,7.43,No,0
E2457,27,Male,Finance,Financial Analyst,High School,Married,2.6,1.4,1.3,104311,15,Level 4,Yes,4,0.44,0.38,5,7,1,21,No,4,Yes,1
E2458,23,Female,Marketing,Brand Manager,PhD,Single,1.8,1.3,0.5,69499,15,Level 5,No,3,0.15,0.47,2,18,3,25,No,9.79,No,0
E2459,55,Male,Research,Research Analyst,High School,Married,10.4,0.8,0.2,115134,5,Level 1,Yes,1,0.82,0.87,4,20,4,28,Yes,5.88,Yes,0
E2460,23,Male,Sales,Account Manager,High School,Divorced,1.5,1.2,0.7,28416,8,Level 3,Yes,2,0.14,0.82,4,39,3,22,No,8.63,Yes,1
E2461,22,Male,Operations,Operations Executive,Bachelor,Divorced,0.8,0.5,0.3,53648,12,Level 3,Yes,3,0.51,0.33,5,30,5,3,Yes,5.48,Yes,1
E2462,33,Female,Marketing,Brand Manager,PhD,Married,0.9,0.7,0.6,107136,20,Level 2,No,1,0.24,0.58,4,38,3,22,No,4.2,Yes,0
E2463,58,Female,Operations,Operations Manager,PhD,Divorced,10.7,0.2,0.1,117985,5,Level 2,Yes,1,0.85,0.97,4,50,5,32,Yes,7.51,No,0
E2464,39,Female,Operations,Operations Manager,Master,Divorced,14.3,13.3,7.1,94450,14,Level 5,Yes,4,0.69,0.84,1,43,4,25,No,9.22,Yes,0
E2465,50,Female,IT,System Administrator,PhD,Single,13.1,11.7,5.4,64307,5,Level 1,Yes,1,0.2,0.76,5,27,4,26,Yes,9.46,No,0
E2466,41,Female,Human Resources,HR Manager,Diploma,Divorced,7.8,5.8,2.5,56657,7,Level 5,Yes,1,0.8,0.31,2,40,4,13,No,7.73,Yes,0
E2467,22,Male,Operations,Operations Manager,Diploma,Single,0.9,0.9,0.5,104162,20,Level 4,Yes,3,1,0.14,2,35,3,38,Yes,2.52,No,1
E2468,32,Male,Research,Research Associate,Master,Divorced,10.5,0.8,0.1,87672,16,Level 2,No,1,0.29,0.11,5,43,1,17,No,4.69,No,1
E2469,42,Female,Operations,Operations Manager,PhD,Single,7.1,2.2,1.6,100172,16,Level 1,Yes,2,0.73,0.32,5,47,5,22,No,3.94,Yes,0
E2470,37,Male,Human Resources,HR Executive,High School,Divorced,9.7,8.5,4.3,116035,19,Level 5,Yes,3,0.76,0.68,2,59,4,6,Yes,1.52,No,0
E2471,25,Male,Operations,Operations Executive,PhD,Divorced,1.5,0.7,0.5,98549,12,Level 5,No,4,0.96,0.53,5,20,2,15,Yes,2.31,Yes,0
E2472,44,Male,Finance,Accountant,Bachelor,Divorced,3.6,1,0.7,91333,17,Level 4,Yes,1,0.13,0.62,2,55,1,11,No,9.65,No,1
E2473,41,Male,IT,System Administrator,High School,Single,2.8,0.2,0.2,106288,12,Level 5,No,1,0.4,0.41,4,6,1,30,No,2.34,No,0
E2474,54,Female,Finance,Finance Manager,Bachelor,Married,32.7,11.6,3.4,49201,15,Level 3,Yes,4,0.97,0.67,1,53,3,1,Yes,7.91,Yes,0
E2475,48,Female,Human Resources,HR Manager,Bachelor,Single,5.4,3.8,0.7,111964,8,Level 1,Yes,4,0.81,0.88,5,49,2,25,Yes,7.59,No,0
E2476,39,Male,Operations,Operations Executive,Bachelor,Single,7.4,0.9,0.4,55741,10,Level 1,No,1,0.96,0.66,2,6,4,33,Yes,1.44,Yes,0
E2477,56,Male,Sales,Sales Representative,Diploma,Divorced,26.3,11.8,4.1,53133,20,Level 4,Yes,1,0.18,0.35,4,29,3,7,Yes,9.26,Yes,1
E2478,46,Female,Operations,Supply Chain Analyst,Diploma,Married,16.5,4.7,3.1,62945,22,Level 2,Yes,2,0.3,0.69,2,23,1,37,Yes,4.53,No,0
E2479,35,Female,IT,Data Engineer,High School,Divorced,4.4,4.3,1.5,117383,9,Level 3,Yes,2,0.44,0.99,2,55,4,14,Yes,8.51,No,0
E2480,50,Female,Operations,Operations Executive,Bachelor,Married,16.8,14,3.8,69479,11,Level 2,No,4,0.2,0.52,3,8,1,10,Yes,3.85,Yes,0
E2481,32,Male,Operations,Operations Executive,Bachelor,Divorced,2.9,2.8,0.3,80760,15,Level 5,No,2,0.62,0.84,2,51,2,37,Yes,0.81,Yes,0
E2482,57,Male,Research,Research Associate,Diploma,Divorced,3.2,1.8,0.3,70861,16,Level 2,Yes,1,0.43,0.45,5,37,5,15,Yes,9.37,Yes,0
E2483,43,Male,Sales,Account Manager,High School,Married,15.7,1.4,0.7,58454,21,Level 3,No,3,0.14,0.63,1,13,1,23,No,8.11,No,0
E2484,25,Male,Human Resources,Recruiter,Master,Divorced,1.2,0.5,0.3,71190,9,Level 5,Yes,1,0.14,0.92,2,13,4,3,No,0.43,No,1
